ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
pick_i-883215,2023-09-22 17:02:21+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
deliver_p-660514,2023-09-22 17:16:51+00:00,package delivered,Viki Peeva,Shipment,,,employees
pick_i-883676,2023-09-22 17:21:10+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883659,2023-09-22 17:22:18+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883596,2023-09-22 17:26:01+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883686,2023-09-22 17:31:13+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
confirm_o-990924,2023-09-22 18:27:10+00:00,confirm order,Wil van der Aalst,Sales,,,employees
send_p-660518,2023-09-22 18:47:22+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660518,2023-09-22 18:47:22+00:00,send package,Benedikt Knopp,Warehousing,,,employees
create_p-660520,2023-09-22 18:53:49+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
pick_i-883688,2023-09-22 18:53:49+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
fail_p-660516_149,2023-09-22 19:13:26+00:00,failed delivery,Majid Rafiei,Shipment,,,employees
out_of_stock_i-883667,2023-09-22 19:19:44+00:00,item out of stock,Nina Graves,Warehousing,,,employees
confirm_o-990926,2023-09-22 20:56:26+00:00,confirm order,Christine von Dobbert,Sales,,,employees
create_p-660521,2023-09-25 01:00:00+00:00,create package,Marco Pegoraro,Warehousing,,,employees
reorder_i-883675,2023-09-25 08:40:29+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
pick_i-883714,2023-09-25 08:46:24+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
confirm_o-990928,2023-09-25 09:26:40+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-883694,2023-09-25 09:54:42+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
confirm_o-990927,2023-09-25 09:57:36+00:00,confirm order,Wil van der Aalst,Sales,,,employees
deliver_p-660515,2023-09-25 10:05:24+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
pick_i-883670,2023-09-25 10:19:05+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883707,2023-09-25 10:51:18+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883637,2023-09-25 10:56:38+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-883692,2023-09-25 11:18:19+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
send_p-660519,2023-09-25 11:20:05+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660519,2023-09-25 11:20:05+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990922,2023-09-25 11:23:05+00:00,confirm order,Mara Nitschke,Sales,,,employees
deliver_p-660516,2023-09-25 11:23:35+00:00,package delivered,Majid Rafiei,Shipment,,,employees
reorder_i-883629,2023-09-25 11:35:44+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
send_p-660521,2023-09-25 11:41:54+00:00,send package,Viki Peeva,Shipment,,,employees
send_p-660521,2023-09-25 11:41:54+00:00,send package,Marco Pegoraro,Warehousing,,,employees
pick_i-883706,2023-09-25 11:45:24+00:00,pick item,Nina Graves,Warehousing,,,employees
confirm_o-990931,2023-09-25 11:45:26+00:00,confirm order,Wil van der Aalst,Sales,,,employees
reorder_i-883669,2023-09-25 11:50:38+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
pick_i-883576,2023-09-25 12:12:28+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
reorder_i-883681,2023-09-25 12:26:35+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660518,2023-09-25 12:29:25+00:00,package delivered,Alessandro Berti,Shipment,,,employees
confirm_o-990929,2023-09-25 12:32:13+00:00,confirm order,Christine von Dobbert,Sales,,,employees
confirm_o-990925,2023-09-25 12:43:05+00:00,confirm order,Istvan Koren,Sales,,,employees
pick_i-883699,2023-09-25 13:17:07+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883708,2023-09-25 13:36:50+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-883660,2023-09-25 13:37:27+00:00,reorder item,Nina Graves,Warehousing,,,employees
pick_i-883656,2023-09-25 13:51:02+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
out_of_stock_i-883631,2023-09-25 13:58:55+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-883692,2023-09-25 14:08:35+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
pick_i-883719,2023-09-25 14:27:45+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
deliver_p-660519,2023-09-25 14:32:16+00:00,package delivered,Majid Rafiei,Shipment,,,employees
pick_i-883645,2023-09-25 14:34:48+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
confirm_o-990930,2023-09-25 14:40:35+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
deliver_p-660517,2023-09-25 14:43:35+00:00,package delivered,Viki Peeva,Shipment,,,employees
create_p-660522,2023-09-25 15:12:31+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-883695,2023-09-25 15:12:31+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
send_p-660522,2023-09-25 15:28:42+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660522,2023-09-25 15:28:42+00:00,send package,Benedikt Knopp,Warehousing,,,employees
out_of_stock_i-883721,2023-09-25 15:41:01+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
pick_i-883703,2023-09-25 15:41:24+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883723,2023-09-25 15:46:47+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883727,2023-09-25 15:50:09+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883697,2023-09-25 15:53:58+00:00,pick item,Nina Graves,Warehousing,,,employees
reorder_i-883721,2023-09-25 15:58:32+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
pick_i-883663,2023-09-25 16:16:31+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990923,2023-09-25 16:27:32+00:00,confirm order,Wil van der Aalst,Sales,,,employees
create_p-660523,2023-09-25 16:36:28+00:00,create package,Christopher Schwanen,Warehousing,,,employees
pick_i-883664,2023-09-25 16:36:28+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883662,2023-09-25 16:44:18+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
send_p-660520,2023-09-25 16:48:19+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660520,2023-09-25 16:48:19+00:00,send package,Nina Graves,Warehousing,,,employees
reorder_i-883631,2023-09-25 17:51:53+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
pick_i-883684,2023-09-25 18:06:46+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
confirm_o-990933,2023-09-25 18:22:39+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-883729,2023-09-25 18:24:18+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660520,2023-09-25 18:45:54+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-883658,2023-09-25 19:00:42+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-883622,2023-09-25 19:11:57+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
deliver_p-660522,2023-09-26 08:49:29+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-883698,2023-09-26 08:51:18+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883691,2023-09-26 09:03:41+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883726,2023-09-26 09:54:18+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-883746,2023-09-26 09:54:36+00:00,pick item,Nina Graves,Warehousing,,,employees
confirm_o-990938,2023-09-26 09:58:35+00:00,confirm order,Christine von Dobbert,Sales,,,employees
create_p-660524,2023-09-26 10:04:11+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
pick_i-883648,2023-09-26 10:04:11+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883616,2023-09-26 10:06:01+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
deliver_p-660521,2023-09-26 10:14:55+00:00,package delivered,Viki Peeva,Shipment,,,employees
pick_i-883743,2023-09-26 10:17:31+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883704,2023-09-26 10:39:49+00:00,pick item,Nina Graves,Warehousing,,,employees
create_p-660525,2023-09-26 10:43:08+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
pick_i-883701,2023-09-26 10:43:08+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
reorder_i-883667,2023-09-26 10:56:46+00:00,reorder item,Nina Graves,Warehousing,,,employees
confirm_o-990935,2023-09-26 11:01:46+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
send_p-660524,2023-09-26 11:04:27+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660524,2023-09-26 11:04:27+00:00,send package,Viki Peeva,Shipment,,,employees
pick_i-883735,2023-09-26 11:04:43+00:00,pick item,Nina Graves,Warehousing,,,employees
send_p-660523,2023-09-26 11:04:49+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660523,2023-09-26 11:04:49+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
confirm_o-990934,2023-09-26 11:21:53+00:00,confirm order,Christine von Dobbert,Sales,,,employees
reorder_i-883615,2023-09-26 11:28:06+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
reorder_i-883647,2023-09-26 11:35:19+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
create_p-660526,2023-09-26 11:36:55+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-883748,2023-09-26 11:36:55+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883693,2023-09-26 11:38:39+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883638,2023-09-26 11:41:24+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883649,2023-09-26 11:53:55+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883731,2023-09-26 12:07:01+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
out_of_stock_i-883728,2023-09-26 12:19:09+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
pick_i-883717,2023-09-26 12:59:33+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883741,2023-09-26 14:18:02+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883730,2023-09-26 14:18:19+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883602,2023-09-26 14:20:22+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
confirm_o-990940,2023-09-26 14:26:41+00:00,confirm order,Mara Nitschke,Sales,,,employees
confirm_o-990937,2023-09-26 14:50:32+00:00,confirm order,Wil van der Aalst,Sales,,,employees
out_of_stock_i-883737,2023-09-26 15:11:01+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
out_of_stock_i-883734,2023-09-26 15:11:01+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
confirm_o-990936,2023-09-26 15:11:39+00:00,confirm order,Wil van der Aalst,Sales,,,employees
confirm_o-990932,2023-09-26 15:18:36+00:00,confirm order,Christine von Dobbert,Sales,,,employees
create_p-660527,2023-09-26 15:18:58+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-883750,2023-09-26 15:18:58+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883287,2023-09-26 15:46:33+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883715,2023-09-26 16:08:01+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
reorder_i-883737,2023-09-26 16:11:28+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883754,2023-09-26 16:14:56+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-883742,2023-09-26 16:40:28+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
send_p-660526,2023-09-26 16:52:22+00:00,send package,Viki Peeva,Shipment,,,employees
send_p-660526,2023-09-26 16:52:22+00:00,send package,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-883720,2023-09-26 17:00:31+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
pick_i-883716,2023-09-26 17:15:24+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
reorder_i-883453,2023-09-26 17:17:41+00:00,reorder item,Nina Graves,Warehousing,,,employees
pick_i-883696,2023-09-26 17:34:56+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883683,2023-09-26 18:23:59+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
create_p-660528,2023-09-26 19:23:46+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-883725,2023-09-26 19:23:46+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883759,2023-09-26 19:30:16+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-883734,2023-09-26 20:50:34+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883769,2023-09-26 20:52:37+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-883711,2023-09-27 08:40:37+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
reorder_i-883728,2023-09-27 08:41:54+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
fail_p-660526_150,2023-09-27 09:02:00+00:00,failed delivery,Viki Peeva,Shipment,,,employees
create_p-660529,2023-09-27 09:14:02+00:00,create package,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883700,2023-09-27 09:14:02+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
deliver_p-660526,2023-09-27 09:30:32+00:00,package delivered,Viki Peeva,Shipment,,,employees
pick_i-883677,2023-09-27 09:33:25+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
send_p-660525,2023-09-27 09:43:45+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660525,2023-09-27 09:43:45+00:00,send package,Gyunam Park,Shipment,,,employees
confirm_o-990946,2023-09-27 09:44:46+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-883453,2023-09-27 09:52:53+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
deliver_p-660525,2023-09-27 09:58:00+00:00,package delivered,Gyunam Park,Shipment,,,employees
confirm_o-990945,2023-09-27 10:00:53+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-883766,2023-09-27 10:05:43+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-883713,2023-09-27 10:07:11+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883712,2023-09-27 10:13:23+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
send_p-660528,2023-09-27 10:14:49+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660528,2023-09-27 10:14:49+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660523,2023-09-27 10:22:32+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-883736,2023-09-27 10:25:05+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883744,2023-09-27 10:25:50+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
confirm_o-990942,2023-09-27 10:33:08+00:00,confirm order,Wil van der Aalst,Sales,,,employees
reorder_i-883654,2023-09-27 10:41:28+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-883720,2023-09-27 10:56:29+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
create_p-660530,2023-09-27 11:01:54+00:00,create package,Christopher Schwanen,Warehousing,,,employees
pick_i-883738,2023-09-27 11:01:54+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883777,2023-09-27 11:12:47+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883600,2023-09-27 11:17:59+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-883775,2023-09-27 11:19:00+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883758,2023-09-27 11:22:54+00:00,pick item,Nina Graves,Warehousing,,,employees
out_of_stock_i-883755,2023-09-27 11:30:05+00:00,item out of stock,Nina Graves,Warehousing,,,employees
send_p-660529,2023-09-27 11:36:09+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660529,2023-09-27 11:36:09+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883765,2023-09-27 11:45:54+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883781,2023-09-27 11:46:49+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
send_p-660527,2023-09-27 11:54:47+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660527,2023-09-27 11:54:47+00:00,send package,Gyunam Park,Shipment,,,employees
out_of_stock_i-883756,2023-09-27 12:23:43+00:00,item out of stock,Nina Graves,Warehousing,,,employees
pick_i-883739,2023-09-27 12:52:35+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-883690,2023-09-27 13:10:46+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-883778,2023-09-27 13:18:01+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883682,2023-09-27 13:22:02+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
deliver_p-660524,2023-09-27 14:23:00+00:00,package delivered,Majid Rafiei,Shipment,,,employees
pick_i-883574,2023-09-27 14:26:31+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883749,2023-09-27 14:26:56+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-883711,2023-09-27 14:46:45+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
confirm_o-990939,2023-09-27 14:47:21+00:00,confirm order,Christine von Dobbert,Sales,,,employees
create_p-660531,2023-09-27 15:04:37+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-883747,2023-09-27 15:04:37+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883752,2023-09-27 15:07:53+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990948,2023-09-27 15:08:49+00:00,confirm order,Istvan Koren,Sales,,,employees
pick_i-883772,2023-09-27 15:36:16+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660528,2023-09-27 15:37:15+00:00,package delivered,Majid Rafiei,Shipment,,,employees
out_of_stock_i-883751,2023-09-27 15:40:07+00:00,item out of stock,Nina Graves,Warehousing,,,employees
out_of_stock_i-883764,2023-09-27 15:53:11+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-883579,2023-09-27 16:24:13+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990949,2023-09-27 16:31:25+00:00,confirm order,Mara Nitschke,Sales,,,employees
send_p-660531,2023-09-27 16:40:06+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660531,2023-09-27 16:40:06+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883745,2023-09-27 16:46:44+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883710,2023-09-27 16:50:31+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-883788,2023-09-27 16:54:30+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
send_p-660530,2023-09-27 16:58:53+00:00,send package,Yisong Zhang,Shipment,,,employees
send_p-660530,2023-09-27 16:58:53+00:00,send package,Nina Graves,Warehousing,,,employees
out_of_stock_i-883753,2023-09-27 17:06:36+00:00,item out of stock,Nina Graves,Warehousing,,,employees
pick_i-883740,2023-09-27 17:15:17+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
out_of_stock_i-883770,2023-09-27 17:17:22+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883732,2023-09-27 17:22:13+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883780,2023-09-27 17:28:18+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883771,2023-09-27 17:50:40+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
create_p-660532,2023-09-27 18:17:03+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-882532,2023-09-27 18:17:03+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
deliver_p-660529,2023-09-27 18:58:08+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
reorder_i-883756,2023-09-28 08:31:42+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
confirm_o-990952,2023-09-28 08:47:08+00:00,confirm order,Istvan Koren,Sales,,,employees
pick_i-883793,2023-09-28 08:57:07+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883675,2023-09-28 09:07:55+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-883762,2023-09-28 09:21:30+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
pick_i-883547,2023-09-28 09:51:51+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
deliver_p-660530,2023-09-28 09:55:40+00:00,package delivered,Yisong Zhang,Shipment,,,employees
pick_i-883207,2023-09-28 09:59:18+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990947,2023-09-28 10:03:09+00:00,confirm order,Mara Nitschke,Sales,,,employees
confirm_o-990944,2023-09-28 10:20:10+00:00,confirm order,Christine von Dobbert,Sales,,,employees
reorder_i-883762,2023-09-28 10:22:15+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883768,2023-09-28 10:29:55+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883718,2023-09-28 10:38:37+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
create_p-660533,2023-09-28 10:41:50+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-883796,2023-09-28 10:41:50+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-883776,2023-09-28 10:56:58+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
reorder_i-883788,2023-09-28 11:07:45+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
confirm_o-990941,2023-09-28 11:12:14+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-883789,2023-09-28 11:12:47+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883660,2023-09-28 11:15:03+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
send_p-660532,2023-09-28 11:19:08+00:00,send package,Christopher Schwanen,Warehousing,,,employees
send_p-660532,2023-09-28 11:19:08+00:00,send package,Gyunam Park,Shipment,,,employees
out_of_stock_i-883722,2023-09-28 11:23:42+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
confirm_o-990950,2023-09-28 11:24:47+00:00,confirm order,Wil van der Aalst,Sales,,,employees
deliver_p-660527,2023-09-28 11:33:28+00:00,package delivered,Gyunam Park,Shipment,,,employees
create_p-660534,2023-09-28 11:33:28+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-883737,2023-09-28 11:33:28+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883364,2023-09-28 11:56:30+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883805,2023-09-28 11:56:30+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883615,2023-09-28 12:12:12+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-883366,2023-09-28 12:15:54+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660533,2023-09-28 12:21:32+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660533,2023-09-28 12:21:32+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
pick_i-883757,2023-09-28 12:27:34+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883261,2023-09-28 12:48:40+00:00,pick item,Nina Graves,Warehousing,,,employees
out_of_stock_i-883702,2023-09-28 13:42:42+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
reorder_i-883751,2023-09-28 13:44:58+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
pick_i-883681,2023-09-28 13:55:15+00:00,pick item,Nina Graves,Warehousing,,,employees
create_p-660535,2023-09-28 14:05:22+00:00,create package,Nina Graves,Warehousing,,,employees
pick_i-883654,2023-09-28 14:05:22+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
send_p-660535,2023-09-28 14:08:45+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660535,2023-09-28 14:08:45+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-883774,2023-09-28 14:51:24+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883767,2023-09-28 14:59:59+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660531,2023-09-28 15:04:35+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-883808,2023-09-28 15:09:53+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883705,2023-09-28 15:13:36+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
confirm_o-990956,2023-09-28 15:16:40+00:00,confirm order,Christine von Dobbert,Sales,,,employees
out_of_stock_i-883798,2023-09-28 15:28:39+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
pick_i-883804,2023-09-28 15:36:11+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883791,2023-09-28 15:46:22+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660533,2023-09-28 15:56:11+00:00,package delivered,Majid Rafiei,Shipment,,,employees
pick_i-883629,2023-09-28 16:13:36+00:00,pick item,Nina Graves,Warehousing,,,employees
create_p-660536,2023-09-28 16:16:35+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
pick_i-883810,2023-09-28 16:16:35+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883790,2023-09-28 16:28:06+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-883797,2023-09-28 16:42:58+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-883786,2023-09-28 16:48:29+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-883785,2023-09-28 16:55:08+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
create_p-660537,2023-09-28 16:56:29+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
pick_i-883382,2023-09-28 16:56:29+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
reorder_i-883764,2023-09-28 17:10:41+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
out_of_stock_i-883783,2023-09-28 17:27:42+00:00,item out of stock,Nina Graves,Warehousing,,,employees
pick_i-883474,2023-09-28 17:46:54+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
confirm_o-990953,2023-09-28 18:23:39+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-883802,2023-09-28 18:36:24+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
