ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
confirm_o-991038,2023-10-12 15:59:59+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991037,2023-10-12 16:33:55+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991036,2023-10-12 17:25:45+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
place_o-991041,2023-10-12 18:08:16+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991039,2023-10-12 19:03:04+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991042,2023-10-12 20:00:59+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991043,2023-10-12 22:38:09+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991044,2023-10-13 09:04:30+00:00,place order,SwissPeak Timepieces AG,,,,customers
place_o-991045,2023-10-13 10:27:05+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991041,2023-10-13 11:38:56+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
place_o-991046,2023-10-13 12:12:16+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991030,2023-10-13 12:43:34+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991044,2023-10-13 13:07:44+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991047,2023-10-13 13:42:38+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991048,2023-10-13 15:43:21+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991040,2023-10-13 15:51:34+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991049,2023-10-13 17:44:48+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991046,2023-10-13 18:10:44+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991048,2023-10-13 19:12:31+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991050,2023-10-13 19:50:35+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991050,2023-10-13 21:44:28+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991051,2023-10-13 23:17:21+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991052,2023-10-14 21:17:56+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
place_o-991053,2023-10-15 20:49:45+00:00,place order,Vesta Fashion House GmbH,,,,customers
place_o-991054,2023-10-16 09:35:43+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991051,2023-10-16 09:44:00+00:00,confirm order,Celtica Green Farms Oy,,,,customers
confirm_o-991052,2023-10-16 10:52:58+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991045,2023-10-16 11:22:07+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991055,2023-10-16 11:29:31+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991042,2023-10-16 11:39:51+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991056,2023-10-16 13:17:08+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991056,2023-10-16 13:58:25+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991029,2023-10-16 14:20:03+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991057,2023-10-16 14:52:22+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991054,2023-10-16 15:09:36+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991055,2023-10-16 15:55:05+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991058,2023-10-16 17:02:49+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991049,2023-10-16 17:16:34+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991053,2023-10-16 17:46:55+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991058,2023-10-16 17:47:43+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991059,2023-10-16 18:23:44+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991060,2023-10-16 20:47:23+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991061,2023-10-17 01:45:15+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
place_o-991062,2023-10-17 09:55:52+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991059,2023-10-17 10:09:43+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991061,2023-10-17 10:12:51+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991043,2023-10-17 11:15:26+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991063,2023-10-17 12:09:49+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991064,2023-10-17 13:37:44+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991060,2023-10-17 15:20:49+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991065,2023-10-17 15:33:34+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991047,2023-10-17 16:51:47+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991066,2023-10-17 17:25:13+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991064,2023-10-17 17:53:18+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991057,2023-10-17 18:21:40+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991066,2023-10-17 19:01:27+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991067,2023-10-17 19:08:32+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991068,2023-10-17 21:53:15+00:00,place order,SwissPeak Timepieces AG,,,,customers
place_o-991069,2023-10-18 07:20:27+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991067,2023-10-18 09:38:04+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991065,2023-10-18 10:04:02+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991070,2023-10-18 10:04:35+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991062,2023-10-18 10:33:39+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991063,2023-10-18 10:48:45+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991071,2023-10-18 11:27:15+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991070,2023-10-18 11:45:56+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991072,2023-10-18 13:12:36+00:00,place order,AlpenTech Innovations AG,,,,customers
place_o-991073,2023-10-18 14:43:18+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991069,2023-10-18 16:03:45+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991031,2023-10-18 16:42:04+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991074,2023-10-18 16:44:41+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991074,2023-10-18 18:20:28+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991075,2023-10-18 18:47:28+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991076,2023-10-18 21:58:35+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991072,2023-10-18 22:07:49+00:00,confirm order,AlpenTech Innovations AG,,,,customers
place_o-991077,2023-10-19 07:52:27+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991075,2023-10-19 08:52:02+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991068,2023-10-19 10:09:05+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991078,2023-10-19 10:39:47+00:00,place order,Celtica Green Farms Oy,,,,customers
confirm_o-991073,2023-10-19 11:35:58+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991071,2023-10-19 11:36:31+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991079,2023-10-19 12:37:40+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991080,2023-10-19 14:33:25+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991079,2023-10-19 15:14:33+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991078,2023-10-19 15:27:53+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991081,2023-10-19 16:24:56+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991080,2023-10-19 16:45:30+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991082,2023-10-19 18:07:58+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991077,2023-10-19 18:46:17+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991083,2023-10-19 20:00:05+00:00,place order,Vesta Fashion House GmbH,,,,customers
place_o-991084,2023-10-19 22:36:21+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991085,2023-10-20 09:00:53+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991082,2023-10-20 09:09:23+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991083,2023-10-20 10:02:54+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
place_o-991086,2023-10-20 10:19:52+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991081,2023-10-20 10:56:14+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991076,2023-10-20 11:46:33+00:00,confirm order,AlpenTech Innovations AG,,,,customers
place_o-991087,2023-10-20 11:57:50+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991087,2023-10-20 13:51:21+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991088,2023-10-20 14:13:45+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991085,2023-10-20 14:19:56+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991084,2023-10-20 14:54:09+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991089,2023-10-20 15:45:36+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991088,2023-10-20 16:15:58+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991086,2023-10-20 16:33:49+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991090,2023-10-20 17:49:18+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991091,2023-10-20 20:04:05+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991092,2023-10-20 22:44:21+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991093,2023-10-21 19:09:03+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991094,2023-10-22 18:50:30+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991091,2023-10-23 09:06:18+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991095,2023-10-23 09:23:36+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991090,2023-10-23 09:42:12+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991093,2023-10-23 09:42:55+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991092,2023-10-23 09:59:26+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991096,2023-10-23 11:05:17+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991094,2023-10-23 11:54:46+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991097,2023-10-23 12:28:40+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991098,2023-10-23 14:15:26+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991098,2023-10-23 14:34:01+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991089,2023-10-23 15:21:20+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991099,2023-10-23 15:48:57+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991099,2023-10-23 15:49:17+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991095,2023-10-23 16:05:39+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991100,2023-10-23 17:56:00+00:00,place order,Danube Pharmaceuticals BV,,,,customers
place_o-991101,2023-10-23 20:24:11+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991102,2023-10-23 23:26:03+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991103,2023-10-24 09:19:26+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991100,2023-10-24 10:51:16+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991102,2023-10-24 10:55:34+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991104,2023-10-24 10:56:58+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991103,2023-10-24 11:18:48+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991097,2023-10-24 11:26:36+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991101,2023-10-24 12:52:28+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991105,2023-10-24 13:12:02+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991096,2023-10-24 13:40:44+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991106,2023-10-24 14:42:09+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991104,2023-10-24 15:31:03+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991106,2023-10-24 16:09:36+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991107,2023-10-24 16:42:24+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991108,2023-10-24 18:42:54+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991109,2023-10-24 21:44:53+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991110,2023-10-25 06:30:14+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991111,2023-10-25 10:09:21+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991108,2023-10-25 10:18:22+00:00,confirm order,Celtica Green Farms Oy,,,,customers
confirm_o-991110,2023-10-25 10:43:18+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991109,2023-10-25 11:22:33+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991112,2023-10-25 11:36:48+00:00,place order,SwissPeak Timepieces AG,,,,customers
place_o-991113,2023-10-25 13:31:42+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991112,2023-10-25 15:11:35+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991105,2023-10-25 15:13:34+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991114,2023-10-25 15:21:29+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991115,2023-10-25 17:01:04+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991115,2023-10-25 17:39:20+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991116,2023-10-25 18:20:13+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991111,2023-10-25 19:05:30+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991117,2023-10-25 20:36:51+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991118,2023-10-26 00:42:02+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991113,2023-10-26 09:40:01+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991119,2023-10-26 09:46:20+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991116,2023-10-26 11:31:45+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991120,2023-10-26 11:50:46+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991107,2023-10-26 12:22:46+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991117,2023-10-26 12:34:37+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991121,2023-10-26 13:59:37+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991119,2023-10-26 15:52:45+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991122,2023-10-26 16:17:20+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991121,2023-10-26 16:56:19+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991118,2023-10-26 17:36:49+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991122,2023-10-26 17:41:49+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991123,2023-10-26 17:52:46+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991124,2023-10-26 20:14:29+00:00,place order,Vesta Fashion House GmbH,,,,customers
place_o-991125,2023-10-26 23:05:09+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991126,2023-10-27 08:54:22+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991120,2023-10-27 10:37:52+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991127,2023-10-27 11:09:39+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991123,2023-10-27 11:17:01+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991125,2023-10-27 11:49:36+00:00,confirm order,Celtica Green Farms Oy,,,,customers
confirm_o-991114,2023-10-27 11:49:47+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991128,2023-10-27 12:37:23+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991128,2023-10-27 12:41:28+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991124,2023-10-27 12:55:27+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991127,2023-10-27 13:23:40+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991129,2023-10-27 14:32:52+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991130,2023-10-27 16:23:50+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991126,2023-10-27 16:33:45+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991131,2023-10-27 18:05:45+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991129,2023-10-27 19:15:00+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991132,2023-10-27 19:53:27+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991133,2023-10-27 23:23:05+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991134,2023-10-28 21:35:08+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991135,2023-10-29 21:12:08+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991131,2023-10-30 08:26:54+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991136,2023-10-30 09:00:20+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991133,2023-10-30 09:59:13+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991137,2023-10-30 10:18:46+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991136,2023-10-30 11:00:37+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991138,2023-10-30 11:55:38+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991137,2023-10-30 13:45:21+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991139,2023-10-30 14:09:21+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991134,2023-10-30 14:10:58+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991135,2023-10-30 15:08:45+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991140,2023-10-30 15:36:48+00:00,place order,Vesta Fashion House GmbH,,,,customers
place_o-991141,2023-10-30 17:31:42+00:00,place order,AlpenTech Innovations AG,,,,customers
place_o-991142,2023-10-30 19:21:29+00:00,place order,Vesta Fashion House GmbH,,,,customers
place_o-991143,2023-10-30 22:19:10+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991144,2023-10-31 08:26:31+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991141,2023-10-31 09:40:33+00:00,confirm order,AlpenTech Innovations AG,,,,customers
place_o-991145,2023-10-31 10:27:52+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991143,2023-10-31 10:54:53+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991146,2023-10-31 12:13:50+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991147,2023-10-31 13:45:45+00:00,place order,SwissPeak Timepieces AG,,,,customers
place_o-991148,2023-10-31 15:49:36+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991148,2023-10-31 15:49:37+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991140,2023-10-31 15:58:14+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991138,2023-10-31 16:09:37+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991132,2023-10-31 17:05:09+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991142,2023-10-31 17:16:20+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991145,2023-10-31 17:16:28+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991149,2023-10-31 17:57:18+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991147,2023-10-31 18:32:48+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991150,2023-10-31 20:28:05+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991151,2023-10-31 23:49:26+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991144,2023-11-01 09:31:34+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991130,2023-11-01 09:32:13+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991152,2023-11-01 09:47:31+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991149,2023-11-01 10:12:46+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991150,2023-11-01 10:35:53+00:00,confirm order,Nordica Systems GmbH,,,,customers
confirm_o-991146,2023-11-01 11:16:48+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991151,2023-11-01 11:50:22+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991153,2023-11-01 11:53:07+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991139,2023-11-01 11:57:28+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991154,2023-11-01 14:04:20+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991152,2023-11-01 14:39:58+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991155,2023-11-01 15:26:46+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991153,2023-11-01 15:46:26+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991156,2023-11-01 17:11:37+00:00,place order,Danube Pharmaceuticals BV,,,,customers
place_o-991157,2023-11-01 18:41:20+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991158,2023-11-01 21:40:11+00:00,place order,Vesta Fashion House GmbH,,,,customers
place_o-991159,2023-11-02 06:02:03+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991154,2023-11-02 08:32:20+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991156,2023-11-02 08:38:42+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991160,2023-11-02 09:38:20+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991160,2023-11-02 11:01:51+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991161,2023-11-02 11:34:46+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991158,2023-11-02 12:32:32+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991161,2023-11-02 13:26:40+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991162,2023-11-02 13:27:38+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991163,2023-11-02 15:13:21+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991155,2023-11-02 16:22:53+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991163,2023-11-02 16:37:45+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991164,2023-11-02 16:44:48+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991165,2023-11-02 18:47:42+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
place_o-991166,2023-11-02 21:59:17+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991167,2023-11-03 07:56:38+00:00,place order,SwissPeak Timepieces AG,,,,customers
place_o-991168,2023-11-03 10:44:24+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991167,2023-11-03 12:21:37+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991169,2023-11-03 12:46:53+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991164,2023-11-03 13:01:48+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991166,2023-11-03 13:25:01+00:00,confirm order,Nordica Systems GmbH,,,,customers
confirm_o-991157,2023-11-03 14:42:38+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991170,2023-11-03 14:51:52+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991171,2023-11-03 17:01:50+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991170,2023-11-03 17:32:11+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991171,2023-11-03 17:49:43+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991172,2023-11-03 18:21:45+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991168,2023-11-03 19:27:10+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991173,2023-11-03 20:41:27+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991169,2023-11-03 20:50:49+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991174,2023-11-04 05:23:20+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991175,2023-11-05 01:56:04+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991176,2023-11-05 23:45:10+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991174,2023-11-06 09:15:08+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991159,2023-11-06 09:16:04+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991165,2023-11-06 09:26:04+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991177,2023-11-06 09:45:03+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
place_o-991178,2023-11-06 11:48:12+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991176,2023-11-06 12:13:22+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991179,2023-11-06 13:54:29+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991162,2023-11-06 14:10:54+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
